0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,5_cluster,6_cluster
2.688259803472203E7,1.9893945946489266E8,8.226267710371795E7,6.4962885615179636E7,4.176011248854204E8,1.4890408127323627E8,1.0850651621058714E8
835539.5881792365,1.2670427927261704E8,6.057586802311724E8,2.846955536486081E8,2.9872471951411624E7,0.0,192911.69641514646
3413705.131676595,2.1325367666211134E8,9.74902095338648E7,7.247563332174648E8,8801557.805458752,0.0,341587.1874274823
4196588.221327087,2.985244847166957E7,6.5641318309258156E7,2.0869642671064627E8,3.546643163620625E8,1.4704524866311325E7,3.7016312686677396E8
3.433091411523582E8,2.1433616428505516E8,9.065908783165394E7,1.669689092307145E8,1.402572926235969E8,0.0,9.238947578101808E7
8.565814889481702E7,2.6074358565749413E8,3.201960455405886E8,1.640602350403811E8,1.6243807679589805E8,0.0,5.4822254962938614E7
1.48830700366201E7,1.9068158206459254E8,1.8481126106132776E8,4.986065146629127E8,1.0872684767390199E8,1813717.4765898578,4.847583774499885E7
3744551.1055181,7.756092077506244E7,1.472400058139233E8,6.512912681753782E8,9.778339140622842E7,1.3134663780144244E7,5.7244833908029325E7
8.273162467881602E7,3.823874150946372E8,1.4844323140694648E8,1.2490361854858777E8,1.6317747756851172E8,8.564612505899565E7,6.07068924702874E7
4743927.879444537,1.1207320595110676E8,3.21132234459924E8,1.6915517482997575E8,4.516188947820456E7,1.8341695732473585E8,2.123599434210344E8
1.6845240495463675E8,3.154982556723085E8,1.823441074506864E8,9.520879778295295E7,1.0755890868899265E8,4.215630632873997E7,1.3682622269388968E8
1.2242370433114485E8,2.1662543573152435E8,2.176975183933004E8,2.3385936537660807E8,1.0433848843259217E8,4.1287730574106775E7,1.1181239646271777E8
0.03817208056542124,411805.9483479825,4092219.548713986,2329981.8500716137,7926697.221882526,25875.636454074745,304031.1254423216
1.2016179180084555E-12,2723564.1869032457,5175051.22315072,7191997.258111525,0.04879711268339206,0.0,1.8827877624909663E-19
1.1856928147098777E-9,626789.568319369,1610685.0737267728,1.285310379547586E7,0.04043849206825567,0.0,2.342144030019148E-20
1.632463940888989E-9,566.262026626198,1087553.1211281405,4751762.219035347,3380288.1166186198,1.2874092819394284E-4,5868409.210586669
877723.3053569952,4011721.074552755,1214662.1569794156,4578925.070272382,2928720.696340141,0.0,1476845.6540903095
5.573180731495342E-8,2198802.13228445,5789299.778936853,5250378.5911971005,1849981.5051258623,0.0,111.08896970362171
342918.77016518253,1641213.2442286713,1566385.5534837337,1.0388780382013287E7,1150438.0833031079,6.280497665911004E-10,0.17881449735969016
5.9467312550547705E-8,0.972855526713498,163635.54386960453,1.199166300589273E7,2812915.8063193057,1.2468815599517395E-5,121532.60582313132
11847.791629890571,822977.6298361358,155185.89615537366,6127822.169946248,7861451.820689691,82662.93367946873,27752.69802974398
1.9327906115293976E-5,5.906594737472325E-4,0.024396753428430066,0.13200073184916458,504044.6039057904,3570512.2458300386,1.1015822958440684E7
629765.6824831594,6230698.83983256,4011526.1435275143,1337357.4967225376,2836458.624234854,1.2231049761129386E-5,44597.051263792295
0.0025074241285324003,27394.049804785052,4459680.168347878,2921797.6395885646,4095186.2497736868,5.526664032380415E-7,3586340.6350517794
2302.5461424219143,5391437.688195416,1.1098394049200306E7,8866904.403647577,3.86180473097068E7,5280303.79584807,7941966.614874852
0.0018337543393831773,1.4843457569939997E7,3.552485383166923E7,2.6828534286164958E7,2517.587777562133,0.0,2.6419133666695E-7
0.1518842592259471,9223390.535042677,5594165.88103021,6.2379007743570775E7,2623.851486049849,0.0,1.296260190543468E-7
0.1874089940384735,270112.1266752351,3947153.4106087973,2.0212436523526713E7,1.4671480296888202E7,169.2248494360101,3.808760726921099E7
1.1750188646745892E7,9520037.188387914,4054031.9767314773,2.4530250442797706E7,1.343869904123267E7,0.0,1.3895849067624776E7
1.5496302479710173,6336999.777938094,3.36563638574656E7,1.786034699366136E7,1.9113033747155875E7,0.0,222183.26809554757
1662978.072756848,8463309.166310355,8646792.957528753,4.944102745405914E7,8973937.80757061,0.08205463395868084,6833.933934091458
1.0514906226786183,15958.10830483126,1243981.7232768433,5.794458981374243E7,1.2028113148675278E7,24.03192103635753,5962271.372007603
1951844.1527870107,1.369815459300955E7,2796070.786852332,1.950173928657002E7,3.0643815824394587E7,6875887.596198007,1727186.6404504534
22.90684595226222,581.5004037313352,5592.865860044657,12717.486644393315,1707840.349045989,3.023404653622144E7,4.5237370427302E7
9886507.33398031,2.378183915764497E7,2.2926504845564015E7,3546224.5902292747,1.2686687245743126E7,34.52632261316907,4370497.179333557
780.7846803459244,2009053.521210632,2.937083817180749E7,1.7617337906417564E7,1.0127903341306088E7,6.0206201104480295,1.8072348679754637E7
1562082.2793228792,3.2753735209641095E7,2.1713076413599804E7,1.944037036375574E7,1.522862136069147E8,7.205673545827776E7,3.869909145297866E7
285.7646944039317,3.988042135766602E7,1.9821902563898668E8,9.925242958384894E7,1159171.4007295186,0.0,1.1586802651392971
7219.050468682715,4.31661978874702E7,2.1974400636956684E7,2.71569562677739E8,1793185.613785209,0.0,1.185728086563141
8173.660767186787,3350743.488249021,2.868594809469875E7,6.788190754172868E7,7.52819070383825E7,733639.9240098908,1.625233936646335E8
8.762670494094035E7,4.3500204920846045E7,2.915307082429449E7,8.933338745933917E7,4.952249490819195E7,0.0,3.9330277115235865E7
47126.81223919571,3.4811833496841416E7,1.4781467058794186E8,8.261538165772516E7,6.6586587145365484E7,0.0,6589982.84252958
6419509.056549098,2.379456199234339E7,2.7551279440738864E7,2.364507424869722E8,4.125476268894473E7,3801.675820233357,3017016.57273818
18431.895948411515,5374280.7551490255,1.6734186572860071E7,2.4399334071013403E8,4.351417088864939E7,124813.87708158293,2.8732711300497323E7
1.5373205882212222E7,1.0575741375373095E8,3.612477824219104E7,4.717131282829611E7,8.102651707891908E7,3.4741711662345976E7,1.8295942564709544E7
100105.98744847388,2553434.9845961523,1.0656775231949277E7,1.2646685393548815E7,1.0187646644558504E7,1.2997789290346937E8,1.7238357039377105E8
5.677541707439359E7,9.841257885788243E7,9.125492949266846E7,1.0467438339322696E7,4.747764521569325E7,235465.8622371328,3.388317526680776E7
2572724.9531284194,4.296397858257638E7,1.0585670699332249E8,8.872849367748563E7,5.327434592217952E7,100667.77263135544,4.50096161688E7
1.7611319632160462E7,1.0371600251091164E8,4.261958258613174E7,4.534872396192688E7,3.4415258941902596E8,1.479931453166249E8,1.1044852550239329E8
58714.900532191605,9.236560919875212E7,4.873769642278471E8,2.274106689376266E8,4677277.271758523,0.0,726.2120748010886
889099.8261756868,1.1944940200438339E8,6.2944544168949425E7,6.186906829819216E8,9913429.83517121,0.0,961.9230164334198
959310.3343425816,1.7432163276584346E7,7.297497360559113E7,1.4915061592949304E8,2.4731464356437016E8,1.2757658805308143E7,3.1119120402039737E8
2.4780466535569996E8,1.2711746392981777E8,8.017574090540577E7,1.6433283064301917E8,1.0640852475945628E8,0.0,8.594236864551772E7
5599075.820033155,1.993568908321725E8,2.997109237560885E8,1.6169093378334203E8,1.2502511471987368E8,0.0,2.039731569646585E7
1.3044184939860491E7,9.305624301069517E7,1.0599289094410321E8,5.0063384428550434E8,8.161792791487545E7,458770.19648781355,1.703895769060443E7
1235323.2336168224,3.2203861430077925E7,9.053165754559277E7,5.533447235563827E8,7.788826980618045E7,3049764.5617975974,5.358984714930028E7
5.791931188321433E7,2.838598628018719E8,1.1200300504597394E8,9.894375607951339E7,1.4401435132953608E8,7.063309477816649E7,4.4467539282242626E7
2488934.0947193364,6.028414874125263E7,1.547776644689793E8,1.048168545745413E8,4.099503441432781E7,1.8101489926456988E8,2.674999027969374E8
1.3189653176456809E8,2.5483700897325978E8,1.6343582602071393E8,3.282086570225062E7,1.1466663485783496E8,7271406.294121705,1.0695045602564704E8
6.110021481296767E7,1.4345215864693728E8,2.046294179206207E8,1.8970968998505694E8,1.1785877540859742E8,7462370.540910696,8.766582341108769E7
5.124500506779335E7,3.270550280053402E8,1.2651816271829513E8,1.0085206717813608E8,6.938016515393333E8,2.4712661011931276E8,1.8208230798234817E8
1613836.1992475933,2.12780887522428E8,1.0068406104454978E9,4.6086714621888995E8,4.642487850368257E7,0.0,153460.39514967488
7487593.016681957,3.6324198595017976E8,1.4653629706593546E8,1.1969015130215793E9,1.4231678315987667E7,0.0,278472.145173695
8339522.444499508,5.144755251037822E7,1.0209271807743159E8,3.323664121611203E8,6.076689059912348E8,2.777153580642787E7,5.987722448591559E8
5.710212294065098E8,3.6681384352831435E8,1.5252207501333404E8,2.6280713595266944E8,2.2862582107212794E8,0.0,1.466714287682653E8
1.2713883016094837E8,4.7148725415482986E8,5.178108600994865E8,2.5693731795468506E8,2.5937135823937047E8,0.0,9.571218651511042E7
2.0480264047708087E7,3.2149681997575486E8,3.245651619878381E8,7.956899767861366E8,1.7758270305911237E8,3810894.43179745,8.495989310147664E7
6474584.261738561,1.3904505088886812E8,2.6147817943274453E8,1.0604505083985155E9,1.4585252065386933E8,2.4719108962346114E7,9.056698508918688E7
1.4346445142528617E8,6.348668758300891E8,2.5300534253665504E8,2.0240997232391265E8,2.6043666223660693E8,1.3306630388824087E8,1.0133266663033691E8
9755016.184875526,2.064987025356434E8,5.813976240770992E8,2.9842480261437094E8,7.434543068449967E7,2.6314411352969533E8,2.950905912440035E8
2.762787185225859E8,5.2766159418477386E8,2.6669937323412526E8,1.6477442664633188E8,1.7430340445137024E8,6.620592039264651E7,2.52735421638484E8
2.246937558896913E8,3.679067378818263E8,3.332885049063416E8,3.818690191023813E8,1.6696144395456678E8,7.000323747734249E7,1.839353291047411E8
